age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
53,3,166386,13,2,6,5,1,0,0,0,40,3,<=50K
26,1,48099,13,4,3,1,4,0,0,0,40,39,<=50K
21,3,143062,10,4,7,3,4,1,0,0,32,39,<=50K
18,3,104704,9,4,0,3,2,1,0,0,40,39,<=50K
34,3,30497,13,2,3,0,4,1,15024,0,60,39,>50K
44,6,174325,14,2,10,0,2,1,7688,0,40,39,>50K
31,3,286675,9,0,2,3,4,1,0,0,50,39,<=50K
44,3,59474,9,2,14,0,4,1,0,0,40,39,>50K
42,3,378384,15,2,10,0,4,1,0,1902,60,39,>50K
43,3,245842,9,2,6,0,4,1,0,0,44,26,<=50K
33,3,274222,13,2,7,0,1,1,7688,0,38,39,>50K
21,3,342575,10,4,12,3,2,0,0,0,30,39,<=50K
30,3,206051,9,2,5,0,4,1,0,0,40,39,>50K
55,3,234213,9,2,14,0,4,1,0,0,60,39,<=50K
57,3,145189,10,4,0,1,4,0,0,0,40,39,<=50K
37,3,233490,9,4,4,1,4,1,0,0,50,39,<=50K
32,3,344129,9,2,6,0,4,1,0,0,40,39,>50K
62,5,171315,13,2,10,0,4,1,0,0,60,39,>50K
31,5,181485,13,4,12,1,2,1,0,0,40,39,>50K
51,3,255412,13,2,3,0,4,1,0,0,50,10,>50K
37,3,262409,14,0,3,4,4,0,0,213,45,39,<=50K
47,3,84726,10,2,6,0,4,1,0,0,40,39,<=50K
31,0,226883,9,0,8,3,4,1,0,0,75,39,<=50K
75,5,184335,7,2,3,0,4,1,0,0,30,39,<=50K
43,3,102025,14,2,10,0,3,1,0,0,50,39,<=50K
39,3,183898,12,2,2,0,4,1,7688,0,60,11,>50K
30,3,55291,13,2,10,0,4,1,0,0,40,39,>50K
44,3,100584,9,2,6,0,0,1,0,0,40,39,<=50K
53,2,181755,14,0,10,1,4,0,0,0,35,39,>50K
40,3,150528,13,2,0,0,4,1,0,0,40,39,<=50K
18,3,107277,7,4,12,3,4,0,0,0,20,39,<=50K
33,3,247205,13,2,11,0,2,1,0,0,40,9,<=50K
20,3,291979,9,4,12,3,4,1,0,0,40,39,<=50K
38,3,270985,10,2,3,0,2,1,0,0,50,39,<=50K
48,3,62605,9,0,0,1,4,0,0,0,35,39,<=50K
46,5,176863,9,2,3,0,4,1,0,0,40,39,<=50K
51,3,53197,9,2,2,0,4,1,0,0,40,39,<=50K
35,5,267776,9,4,7,2,4,0,0,0,30,39,<=50K
24,3,308205,4,4,5,2,4,1,0,0,40,26,<=50K
30,3,306383,10,0,5,1,4,1,0,0,50,39,<=50K
70,3,35494,9,2,3,0,4,1,0,0,30,39,<=50K
26,3,291968,9,2,14,0,4,1,0,0,44,39,<=50K
34,3,80933,9,2,2,0,4,1,0,1672,40,39,<=50K
46,3,271828,9,2,2,0,4,1,0,0,40,39,>50K
70,3,121993,9,2,0,5,4,0,0,0,5,39,<=50K
37,2,31023,10,2,7,0,4,1,0,0,40,39,<=50K
36,5,36425,10,0,12,4,4,0,0,0,35,39,<=50K
23,3,407684,5,4,6,2,4,0,0,0,40,26,<=50K
28,3,241895,9,2,12,0,4,1,0,1628,40,39,<=50K
44,5,158555,10,2,3,0,4,1,0,0,50,39,>50K
58,3,140363,9,0,6,1,4,1,3325,0,30,39,<=50K
53,3,123429,10,2,3,0,4,1,0,0,60,39,>50K
23,3,40060,10,2,5,0,4,1,0,0,40,39,<=50K
26,3,290286,9,4,2,1,2,1,0,0,40,39,<=50K
21,0,249271,10,2,8,0,4,1,0,0,40,39,<=50K
34,2,106169,14,0,10,1,4,0,0,0,50,39,<=50K
43,3,76487,7,2,2,0,4,1,0,0,40,39,<=50K
22,3,437994,10,4,7,2,2,1,0,0,20,39,<=50K
41,3,113555,10,2,2,0,0,1,7298,0,50,39,>50K
36,3,160120,9,2,0,0,1,1,0,0,40,40,<=50K
41,2,343079,13,2,10,5,4,0,0,1740,20,39,<=50K
27,3,406662,9,4,0,1,4,1,4416,0,40,39,<=50K
42,5,37618,10,2,4,0,4,1,0,0,60,39,<=50K
27,3,114158,11,4,0,3,4,0,0,0,35,39,<=50K
41,3,115562,9,0,11,3,4,1,0,0,40,39,<=50K
32,3,353994,13,2,3,2,1,0,0,0,40,3,>50K
21,3,344891,10,4,0,3,1,1,0,0,20,39,<=50K
44,3,286750,13,2,3,0,2,1,0,0,50,39,>50K
29,3,194197,13,4,3,3,4,1,0,0,40,39,<=50K
19,5,206599,10,4,7,3,4,0,0,0,22,39,<=50K
21,2,596776,10,4,0,3,4,1,0,0,40,13,<=50K
46,3,56841,9,2,14,0,4,1,0,0,40,39,<=50K
38,3,112561,13,2,3,0,4,1,0,0,55,39,>50K
43,3,147110,10,4,0,4,4,1,0,0,48,39,>50K
54,4,175339,9,2,12,0,4,1,0,0,50,39,>50K
38,3,234901,14,2,3,0,4,1,0,1977,60,39,>50K
18,0,298133,10,4,8,3,4,1,0,0,40,39,<=50K
50,3,217083,9,2,0,5,4,0,0,0,40,39,>50K
30,3,97757,11,2,10,5,4,0,0,0,36,39,>50K
30,3,151868,5,2,2,0,4,1,0,0,40,39,<=50K
28,2,25864,9,4,3,4,0,0,0,0,35,39,<=50K
26,3,109419,11,4,0,1,4,0,0,0,45,39,<=50K
37,1,203070,10,2,2,0,4,1,0,0,43,39,<=50K
32,3,107843,9,2,6,0,4,1,5178,0,50,39,>50K
64,6,264544,14,2,10,5,4,0,0,0,5,39,>50K
18,3,148644,9,4,12,3,4,0,0,0,28,39,<=50K
30,3,125762,10,2,0,0,4,1,0,0,30,39,<=50K
36,0,53606,11,2,8,5,4,0,3908,0,8,39,<=50K
18,3,193741,7,4,7,2,2,1,0,0,30,39,<=50K
27,3,588905,9,2,2,0,4,1,0,0,40,39,<=50K
49,3,115613,5,2,7,0,4,1,0,0,40,39,<=50K
46,6,222374,9,2,7,0,4,1,0,0,43,39,>50K
37,3,185359,9,2,0,0,4,1,0,0,40,39,<=50K
30,3,173647,10,0,14,1,4,1,0,0,40,39,<=50K
29,3,31166,9,0,10,1,3,0,0,0,30,11,<=50K
22,0,517995,9,4,8,3,4,1,0,0,40,26,<=50K
25,5,189027,9,2,4,0,4,1,0,0,30,39,<=50K
38,3,296125,9,5,9,4,2,0,0,0,30,39,<=50K
32,0,640383,13,0,8,4,4,0,0,0,40,39,<=50K
35,3,334291,10,2,2,0,4,1,0,0,50,39,<=50K
56,3,318450,14,2,0,0,4,1,0,0,80,39,>50K
29,3,174163,10,0,3,1,4,0,0,0,40,39,<=50K
41,3,119721,9,2,13,0,4,1,0,0,40,39,<=50K
47,3,142719,9,2,6,0,4,1,0,0,40,39,<=50K
23,3,162593,13,4,0,1,1,0,0,0,40,39,<=50K
46,5,236852,13,2,12,0,4,1,0,0,45,39,>50K
28,2,154863,9,4,11,2,2,1,0,1876,40,39,<=50K
39,3,168894,13,0,0,4,4,0,0,0,20,39,<=50K
42,5,344920,10,2,4,5,4,0,0,0,50,39,<=50K
39,3,33355,9,2,14,0,4,1,7298,0,48,39,>50K
68,0,196782,4,2,8,0,4,1,0,0,30,39,<=50K
37,4,291518,13,2,2,0,4,1,15024,0,55,39,>50K
57,3,170244,15,4,10,1,4,0,0,0,40,39,<=50K
22,3,369549,10,4,7,1,2,0,0,0,30,39,<=50K
24,3,23438,11,4,0,1,4,1,0,0,30,39,>50K
19,3,202673,10,4,5,3,4,1,0,0,50,39,<=50K
55,3,171780,12,0,12,4,2,0,0,0,30,39,<=50K
37,2,264503,9,2,11,0,4,1,0,0,40,39,<=50K
37,2,244341,10,4,0,4,2,0,0,0,40,39,<=50K
28,3,209109,13,2,7,0,4,1,0,0,50,39,<=50K
27,3,187392,9,4,7,1,4,0,0,0,40,39,<=50K
40,6,119578,13,4,10,4,4,0,0,0,20,39,<=50K
51,3,195105,9,0,9,3,4,0,0,0,40,39,<=50K
52,3,101752,11,2,14,0,4,1,0,0,56,39,<=50K
74,0,95825,10,6,8,1,4,0,0,0,3,39,<=50K
49,4,362654,10,2,3,0,4,1,15024,0,50,39,>50K
20,0,29810,10,4,8,3,4,0,0,0,40,39,<=50K
40,1,77332,10,0,0,1,4,0,0,0,50,39,<=50K
63,3,113324,10,2,11,0,4,1,0,0,40,39,<=50K
63,3,96299,9,0,14,4,4,1,0,0,45,39,>50K
51,3,237729,10,0,0,4,4,0,0,0,40,39,<=50K
23,3,200973,9,4,0,1,4,0,0,0,40,39,<=50K
66,5,212456,9,6,2,1,4,1,0,0,20,39,<=50K
33,5,131568,9,2,12,0,4,1,0,0,66,39,<=50K
49,3,185859,9,2,2,0,4,1,0,0,43,39,<=50K
20,3,231981,10,4,14,1,4,1,0,0,32,39,<=50K
33,4,117963,12,2,3,0,4,1,0,1887,60,39,>50K
26,3,78172,10,1,11,0,4,1,0,0,40,39,<=50K
52,3,164135,9,2,3,0,4,1,0,0,50,39,>50K
33,3,171216,13,2,3,0,4,1,0,0,50,39,>50K
47,3,140664,13,0,12,1,4,1,0,0,45,39,<=50K
23,3,249277,9,4,3,3,2,1,0,0,75,39,<=50K
53,1,117847,12,2,0,0,4,1,0,0,40,39,<=50K
19,3,52372,10,4,7,3,4,1,0,0,20,39,<=50K
26,1,95806,10,4,2,1,4,1,3325,0,40,39,<=50K
53,3,137428,4,2,14,0,4,1,0,0,60,39,>50K
65,3,169047,9,4,6,1,4,1,0,0,10,39,<=50K
68,3,339168,13,2,14,0,4,1,0,0,30,39,<=50K
30,3,504725,6,4,12,2,4,1,0,0,18,13,<=50K
28,3,132870,7,2,2,0,4,1,0,0,45,39,<=50K
54,2,135840,6,2,11,0,4,1,0,0,45,39,<=50K
30,3,35644,9,4,7,3,4,1,0,0,10,39,<=50K
22,3,198148,10,4,0,3,4,1,0,0,50,39,<=50K
25,3,220098,9,4,7,3,4,1,0,0,30,39,<=50K
19,3,262515,7,4,7,2,4,1,0,0,20,39,<=50K
19,0,423863,10,4,8,3,4,0,0,0,35,39,<=50K
32,1,111567,15,2,10,0,4,1,0,0,40,39,>50K
23,3,194096,13,4,3,3,4,0,0,0,40,39,<=50K
51,2,420917,13,2,10,0,4,1,0,0,45,39,<=50K
25,3,197871,10,2,12,0,4,1,0,0,44,39,>50K
46,2,253116,13,4,10,1,2,0,0,0,40,39,<=50K
38,3,206535,10,0,13,4,4,0,0,0,50,39,<=50K
26,6,70447,9,2,11,0,1,1,0,0,40,39,>50K
46,3,201217,9,0,10,1,4,0,0,0,40,39,<=50K
25,3,209970,13,4,10,1,4,0,0,0,40,39,<=50K
20,3,196745,10,4,7,3,4,0,594,0,16,39,<=50K
29,2,175262,14,2,10,2,4,1,0,0,35,39,<=50K
51,4,304955,14,2,3,0,4,1,0,0,50,39,>50K
40,3,181265,10,2,2,0,4,1,0,0,52,39,<=50K
24,3,200973,10,4,0,1,4,0,0,0,40,39,<=50K
24,5,37440,13,4,4,4,4,1,0,0,50,39,<=50K
31,3,395170,11,2,7,5,0,0,0,0,24,26,<=50K
54,0,32385,9,0,8,1,4,0,0,0,30,39,<=50K
34,3,353213,12,5,2,1,4,1,0,0,60,39,<=50K
19,3,38619,10,4,4,3,4,1,0,0,66,39,<=50K
21,3,177711,9,4,14,3,2,1,0,0,40,39,<=50K
21,3,190761,6,2,4,0,4,1,0,0,70,39,<=50K
23,3,27776,10,2,14,0,4,1,0,0,24,39,<=50K
37,1,470663,10,4,2,1,4,1,0,0,40,39,<=50K
40,3,71738,14,2,3,0,4,1,0,0,46,39,>50K
57,3,74156,9,2,7,0,4,1,0,0,30,39,<=50K
48,3,202467,13,2,10,0,4,1,0,1485,40,39,>50K
24,3,123983,7,2,14,0,1,1,0,0,40,40,<=50K
43,3,193494,10,2,10,0,4,1,0,0,40,39,<=50K
32,0,169886,13,4,8,1,4,0,0,0,20,0,<=50K
40,3,130571,9,4,7,1,4,0,0,0,40,39,<=50K
52,4,90363,15,2,10,0,4,1,99999,0,35,39,>50K
49,3,83444,9,0,3,1,4,1,0,0,40,39,<=50K
45,5,239093,10,2,3,0,0,1,3137,0,40,39,<=50K
62,2,151369,9,4,2,1,4,1,0,0,40,39,<=50K
29,3,56630,11,2,0,0,4,1,0,0,40,39,<=50K
49,3,117095,9,5,6,4,4,0,0,0,40,39,<=50K
55,1,189985,10,0,0,4,2,0,0,0,40,39,<=50K
20,0,34862,10,4,8,3,0,1,0,0,72,39,<=50K
37,4,126675,13,4,3,3,4,1,0,0,40,39,<=50K
43,6,199806,13,2,0,0,4,1,0,0,40,39,>50K
29,3,57596,10,0,0,1,4,0,0,0,40,39,<=50K
44,3,103459,9,2,12,5,4,0,0,0,40,39,>50K
28,3,282398,10,5,13,4,4,1,0,0,40,39,>50K
38,3,298841,10,4,3,1,4,0,0,0,45,39,<=50K
45,3,33300,11,2,12,0,4,1,0,1977,50,39,>50K
22,0,306031,10,4,8,3,4,1,0,0,40,39,<=50K
19,3,306467,10,4,7,3,4,0,0,0,20,39,<=50K
20,3,189888,8,4,7,1,4,1,0,0,40,39,<=50K
60,3,83861,9,2,5,0,4,1,0,0,40,39,<=50K
30,3,117393,9,4,12,1,4,0,0,0,40,39,<=50K
22,3,129934,10,4,0,1,1,1,0,0,40,0,<=50K
51,3,179010,10,0,12,1,4,0,0,0,60,39,<=50K
31,3,375680,13,4,10,4,2,0,0,0,40,0,<=50K
48,3,316101,9,0,3,4,4,0,0,0,40,39,<=50K
43,3,293305,13,2,12,0,4,1,0,1887,40,39,>50K
51,2,175750,9,0,14,4,2,1,0,0,40,39,<=50K
41,3,121718,11,2,13,0,4,1,0,1848,48,39,>50K
62,0,94931,11,2,8,0,4,1,3411,0,40,39,<=50K
50,6,229272,9,2,2,0,2,1,0,0,40,39,>50K
46,3,142828,9,2,12,5,4,0,0,0,40,39,>50K
54,3,22743,10,2,14,0,4,1,15024,0,60,39,>50K
68,3,76371,9,2,5,0,4,1,0,0,45,39,>50K
23,5,216129,12,4,2,1,4,1,0,0,30,39,<=50K
49,3,107425,14,4,12,1,4,0,0,0,35,39,<=50K
24,3,611029,6,2,5,0,4,1,0,0,40,39,<=50K
30,2,363032,9,2,11,0,2,1,0,0,40,39,<=50K
38,3,170020,9,2,6,0,4,1,3137,0,45,39,<=50K
34,3,137900,9,4,12,1,4,0,0,0,35,39,<=50K
22,3,322674,10,4,3,3,4,1,0,0,40,39,<=50K
30,3,23778,4,5,5,1,4,1,0,0,40,39,<=50K
61,3,147845,4,2,14,0,4,1,0,0,31,39,<=50K
36,3,175759,9,0,3,4,4,1,0,0,40,39,<=50K
51,4,166459,11,2,3,0,4,1,0,0,40,39,<=50K
54,1,127455,10,2,11,0,4,1,0,0,48,39,>50K
63,3,134699,9,6,10,1,4,0,0,0,25,39,<=50K
51,3,254230,10,2,3,0,4,1,0,0,40,39,>50K
63,5,159715,6,2,6,0,4,1,0,0,40,39,<=50K
51,2,116286,14,2,10,0,4,1,0,0,60,39,>50K
27,3,146719,9,0,12,3,4,0,0,0,35,39,<=50K
35,3,361888,12,2,13,0,4,1,0,0,40,39,>50K
31,0,26553,13,2,8,5,4,0,0,0,25,39,>50K
46,5,32825,9,5,2,4,4,1,0,0,40,39,<=50K
53,3,225768,11,2,2,0,2,1,0,0,40,39,>50K
26,1,393728,10,0,0,3,4,1,0,0,24,39,<=50K
43,3,160369,9,4,6,3,4,1,0,0,40,39,<=50K
39,3,191807,9,2,12,0,4,1,15024,0,50,39,>50K
50,1,176969,9,0,10,1,4,1,0,1590,40,39,<=50K
54,1,33863,9,2,0,0,4,1,0,0,40,39,>50K
62,0,182687,10,2,8,5,4,0,0,0,45,39,>50K
57,6,141459,10,0,10,4,4,0,0,0,40,39,<=50K
19,0,174233,10,4,8,3,2,1,0,0,24,39,<=50K
29,2,95393,9,4,7,3,4,1,0,0,20,39,<=50K
20,3,221095,9,4,2,2,2,1,0,0,40,39,<=50K
53,3,104501,13,2,3,0,4,1,0,1902,55,39,>50K
18,0,437851,10,4,8,3,4,1,0,0,40,39,<=50K
22,0,131230,10,4,8,3,4,1,0,0,40,39,<=50K
23,3,495888,9,4,7,1,4,1,0,0,40,8,<=50K
69,3,185691,7,2,0,0,4,1,0,0,20,39,<=50K
56,3,201822,4,2,5,0,4,1,0,2002,40,39,<=50K
53,2,549341,13,2,10,0,2,1,0,0,35,39,<=50K
28,3,247445,9,4,0,1,4,1,0,0,40,39,<=50K
28,3,199566,13,2,7,0,2,1,0,0,40,39,<=50K
33,4,139057,9,2,3,0,1,1,0,0,84,36,>50K
48,3,185039,9,0,12,4,4,0,0,0,30,39,<=50K
61,3,166124,9,2,2,0,4,1,0,0,40,39,>50K
49,3,82649,13,2,10,0,4,1,5013,0,45,39,<=50K
48,3,109275,10,2,3,0,4,1,0,0,40,39,<=50K
32,3,408328,4,2,2,0,4,1,0,0,40,39,<=50K
51,3,186338,9,2,2,0,4,1,0,0,40,39,>50K
27,0,130856,13,4,8,1,4,1,0,0,40,39,<=50K
19,3,251579,10,4,7,3,4,1,0,0,14,39,<=50K
47,3,76612,9,2,10,0,4,1,0,0,50,39,<=50K
25,3,22546,13,4,14,3,4,1,0,0,60,39,<=50K
72,3,53684,10,2,11,0,2,1,0,0,40,39,<=50K
29,3,183627,7,0,2,1,4,1,0,0,40,39,<=50K
22,3,73203,9,4,0,3,4,0,0,0,40,39,<=50K
57,3,108426,9,2,7,0,2,1,0,0,48,9,<=50K
50,3,116287,12,2,0,0,4,1,0,0,60,4,<=50K
45,4,145697,10,2,12,0,4,1,0,0,30,39,<=50K
52,3,326156,10,0,10,1,4,1,0,0,40,39,>50K
53,3,201127,14,2,3,0,4,1,0,0,48,39,>50K
36,3,250791,9,2,5,0,4,1,0,0,48,39,<=50K
46,3,328216,9,2,2,0,4,1,0,0,40,39,>50K
20,3,400443,9,4,12,3,4,0,0,0,20,39,<=50K
32,2,127651,9,2,2,0,4,1,0,0,40,39,>50K
28,3,250679,9,2,2,0,4,1,0,0,40,39,<=50K
53,3,103950,14,0,10,1,4,0,0,0,40,39,<=50K
17,3,200199,7,4,12,3,4,0,0,0,35,39,<=50K
46,6,295791,11,0,0,4,4,0,0,0,38,39,<=50K
39,3,191841,12,5,10,1,4,0,0,0,30,39,<=50K
38,3,82622,10,0,2,4,4,1,0,0,40,39,<=50K
36,3,160728,9,2,6,0,4,1,0,0,60,39,<=50K
63,2,109849,13,4,10,1,2,0,0,0,21,39,<=50K
28,0,37215,13,4,8,3,4,1,0,0,45,39,<=50K
49,3,371299,9,4,0,4,4,0,0,0,35,39,<=50K
43,3,421837,10,2,6,0,4,1,0,0,40,26,<=50K
38,3,29702,13,2,3,0,4,1,0,0,45,39,>50K
39,3,117381,9,4,13,1,4,1,0,0,62,9,<=50K
42,0,240027,9,0,8,1,2,0,0,0,40,39,<=50K
40,3,338740,9,2,3,0,4,1,0,0,40,39,<=50K
45,0,28359,9,5,8,4,4,0,0,0,10,39,<=50K
29,0,315026,9,0,8,4,4,0,0,0,40,39,<=50K
24,1,314525,13,4,10,1,4,1,0,1741,45,39,<=50K
30,3,173005,10,2,13,0,4,1,0,0,50,39,>50K
44,3,286750,10,2,14,0,2,1,0,0,40,39,<=50K
40,3,163985,9,2,12,0,4,1,0,0,24,39,<=50K
30,3,219318,9,4,6,2,4,0,0,0,35,33,<=50K
42,3,44121,14,0,10,1,4,0,0,1876,40,39,<=50K
52,5,103794,11,0,10,1,4,0,0,0,35,39,<=50K
42,3,310632,10,2,2,0,2,1,0,0,40,39,>50K
39,3,153976,10,2,2,0,4,1,0,0,52,39,>50K
43,3,174575,10,0,10,4,4,1,0,0,45,39,<=50K
62,5,82388,9,2,2,0,4,1,10566,0,40,39,<=50K
30,3,207253,11,2,2,0,4,1,0,0,40,9,<=50K
39,3,746786,13,2,10,0,4,1,0,0,55,39,>50K
41,3,308296,9,2,14,5,4,0,0,0,20,39,<=50K
49,3,101825,14,2,10,5,4,0,0,1977,40,39,>50K
25,3,109009,7,2,2,0,4,1,0,0,40,39,<=50K
48,3,413363,7,2,14,0,4,1,0,2002,40,39,<=50K
59,0,117751,12,0,8,1,4,1,0,0,8,39,<=50K
44,6,296326,13,4,0,1,4,1,0,0,40,39,<=50K
36,3,208358,5,0,5,1,4,1,4650,0,56,39,<=50K
40,3,120277,9,4,5,3,4,1,0,0,40,21,<=50K
21,3,193219,9,4,0,3,2,0,0,0,35,23,<=50K
41,3,86399,10,5,0,1,4,0,0,0,38,39,<=50K
24,3,215251,13,4,3,1,4,0,0,0,50,39,<=50K
67,5,124470,9,2,4,0,4,1,0,0,60,39,<=50K
24,3,228649,13,4,0,3,4,1,0,0,38,39,<=50K
50,5,386397,13,2,12,0,4,1,0,0,60,39,<=50K
48,3,96798,14,0,12,1,4,1,0,0,35,39,<=50K
55,0,106707,12,2,8,0,2,1,0,0,20,39,>50K
29,3,159768,9,4,6,1,4,1,3325,0,40,7,<=50K
50,3,139464,13,0,10,4,4,0,0,0,36,21,<=50K
64,6,550848,6,2,3,0,4,1,0,0,40,39,>50K
49,3,68505,5,0,7,1,2,1,0,0,37,39,<=50K
20,3,122215,9,4,7,3,2,1,0,0,52,39,<=50K
30,3,159442,9,5,0,1,4,0,0,0,40,39,<=50K
37,3,80638,13,2,7,0,1,1,0,0,30,3,<=50K
52,3,192390,9,2,6,0,4,1,0,0,40,39,>50K
22,3,191324,10,4,11,3,4,1,0,0,25,39,<=50K
19,6,73009,10,4,0,3,4,1,0,0,15,39,<=50K
52,3,177858,9,0,2,2,4,1,0,0,55,39,>50K
42,3,163003,13,3,13,3,1,0,0,0,40,39,<=50K
35,3,95551,9,5,3,1,4,0,0,0,36,39,<=50K
27,3,125298,10,4,0,4,4,0,0,0,50,39,<=50K
54,6,198186,9,4,7,1,2,0,0,0,38,39,<=50K
37,3,295949,9,2,2,0,4,1,0,1628,40,39,<=50K
37,3,182668,6,2,14,0,4,1,0,0,35,39,<=50K
28,3,124905,4,2,2,0,4,1,0,0,30,39,<=50K
63,3,171635,13,2,12,0,4,1,0,0,40,39,<=50K
19,3,376240,9,4,6,3,4,1,0,0,42,39,<=50K
28,3,157391,13,4,12,3,4,0,0,0,40,39,<=50K
23,0,114357,10,4,8,1,4,1,0,0,40,39,<=50K
44,3,178134,15,4,10,1,4,0,0,0,40,39,>50K
31,3,207201,10,2,2,0,4,1,0,0,40,39,>50K
35,3,124483,13,4,12,1,1,1,0,0,50,0,>50K
64,3,102103,9,0,9,1,4,0,0,0,50,39,<=50K
40,3,92036,9,2,5,0,4,1,0,0,40,39,>50K
59,2,236426,12,0,10,1,4,0,0,0,50,39,<=50K
22,3,400966,10,4,0,3,4,0,0,0,40,39,<=50K
40,3,404573,10,4,12,1,4,0,0,0,44,39,<=50K
35,3,227571,4,2,5,0,4,1,0,0,40,26,<=50K
20,3,145917,10,4,0,3,4,0,0,0,15,39,<=50K
35,2,190226,9,4,11,3,4,1,0,0,40,39,<=50K
28,3,356555,10,2,3,0,4,1,0,0,48,39,<=50K
28,3,66473,9,0,6,3,4,1,0,0,40,39,<=50K
37,0,172256,10,2,8,0,4,1,0,0,20,39,<=50K
72,0,118902,16,2,8,0,4,1,0,2392,6,39,>50K
25,4,163039,12,4,12,1,4,1,0,0,60,39,<=50K
37,3,89559,9,0,0,4,4,0,0,0,40,39,<=50K
19,0,35507,10,4,8,3,4,0,0,0,45,39,<=50K
31,3,163303,11,0,12,3,4,0,0,0,38,39,<=50K
41,3,192712,9,4,0,2,4,0,0,0,40,39,<=50K
31,3,381153,6,2,13,0,4,1,0,0,40,39,>50K
44,3,222434,9,2,2,0,4,1,0,0,40,39,<=50K
20,3,34706,10,4,3,1,2,1,0,0,47,39,<=50K
57,5,47857,10,2,4,0,4,1,0,0,50,39,<=50K
26,3,195216,9,0,7,1,4,0,0,0,12,39,<=50K
44,4,103643,9,2,3,0,4,1,5013,0,60,12,<=50K
29,2,329426,9,4,11,1,4,1,0,0,40,39,<=50K
36,3,183612,9,2,10,0,4,1,0,1977,40,39,>50K
40,3,184105,11,2,2,0,4,1,0,0,40,39,>50K
21,3,211385,12,4,7,1,2,1,0,0,35,23,<=50K
21,3,61777,10,4,2,1,4,1,0,0,70,39,<=50K
34,5,320194,15,5,10,4,4,1,0,0,48,39,>50K
24,3,199444,13,4,3,3,4,0,0,0,15,39,<=50K
28,3,312588,6,0,7,1,4,0,0,0,40,39,<=50K
35,3,168675,9,5,14,3,4,1,0,0,50,39,<=50K
35,3,87556,9,0,2,1,4,1,0,0,40,39,<=50K
38,6,220421,13,4,3,1,4,0,0,0,40,39,<=50K
44,1,404599,9,0,0,4,2,0,0,0,40,39,<=50K
39,3,99065,13,2,5,5,4,0,0,0,40,31,>50K
57,2,109973,9,0,7,1,4,0,0,0,40,39,<=50K
19,3,246652,10,4,12,3,4,0,0,0,40,39,<=50K
29,3,57423,11,2,6,0,4,1,0,0,48,39,<=50K
23,3,291248,9,4,6,2,2,1,0,0,40,39,<=50K
50,3,163708,9,6,7,4,4,0,0,0,40,39,<=50K
51,5,240358,10,2,2,0,4,1,0,0,20,39,<=50K
28,3,25955,11,0,2,1,0,1,0,0,40,39,<=50K
44,3,101593,13,2,12,0,4,1,0,0,60,39,<=50K
29,5,227890,13,4,10,1,2,1,0,0,40,39,<=50K
31,3,225053,9,0,14,1,4,1,0,0,45,39,<=50K
27,3,228472,13,2,2,0,4,1,0,0,45,39,>50K
34,3,245378,13,2,3,0,4,1,0,0,45,39,<=50K
50,4,156623,15,2,10,0,1,1,7688,0,50,30,>50K
27,3,35032,10,2,5,0,4,1,0,0,40,39,>50K
31,3,258849,11,4,0,4,2,0,0,0,40,39,<=50K
46,3,190115,12,2,2,0,4,1,0,0,40,39,>50K
39,3,63910,10,4,0,3,1,0,0,0,40,39,<=50K
40,3,510072,13,2,12,0,4,1,0,0,55,39,>50K
28,3,210867,7,0,12,3,4,1,0,0,40,39,<=50K
18,3,263024,9,4,12,3,4,0,0,0,40,39,<=50K
51,3,306785,9,0,0,1,4,0,0,0,40,39,<=50K
58,4,104333,9,0,12,1,4,1,0,0,50,39,<=50K
66,3,340734,9,2,12,0,4,1,0,0,40,39,<=50K
36,5,288585,9,2,7,5,1,0,0,0,20,35,<=50K
38,3,241765,7,0,5,1,4,0,0,0,60,39,<=50K
25,3,111058,12,4,3,3,4,1,0,0,40,39,<=50K
25,3,104662,9,4,7,4,4,0,0,0,22,39,<=50K
41,2,52037,10,0,0,4,4,0,0,0,40,39,<=50K
34,0,146589,9,4,8,4,2,0,0,0,40,39,<=50K
33,3,131776,13,0,10,4,4,0,914,0,40,11,<=50K
33,3,254221,9,4,0,1,4,0,0,0,40,39,<=50K
35,3,152909,13,2,3,0,4,1,0,1887,45,39,>50K
39,5,211785,9,4,2,3,2,0,0,0,20,39,<=50K
59,3,160362,9,2,12,0,4,1,0,0,60,39,<=50K
19,3,387215,10,4,13,3,4,1,0,1719,16,39,<=50K
39,3,187046,9,2,12,0,4,1,4064,0,38,39,<=50K
19,0,208874,10,4,8,3,4,1,0,0,40,39,<=50K
27,3,169631,9,4,5,3,4,0,0,0,40,39,<=50K
52,3,202956,4,2,2,0,4,1,0,0,40,39,<=50K
59,5,80467,9,0,7,3,4,0,0,0,24,39,<=50K
28,3,407672,10,0,2,4,4,0,0,0,40,39,<=50K
37,3,243425,9,0,7,2,4,0,0,0,50,29,<=50K
50,0,174964,6,2,8,0,4,1,0,0,99,39,<=50K
36,3,347491,13,2,3,0,4,1,0,0,50,39,>50K
34,3,146161,13,2,10,0,4,1,0,0,60,39,>50K
23,3,449432,10,4,0,3,4,1,0,0,40,39,<=50K
19,0,175499,7,4,8,3,4,0,0,0,30,39,<=50K
33,3,288825,9,0,2,1,4,1,0,2258,84,39,<=50K
27,2,134813,14,4,10,3,4,1,0,0,52,39,<=50K
